,matchId,hour,day,month,release,playerPuuid,LastRoundAlive,playerEndingGame,EndGameTime,Ctype1,TierC1,Ctype2,TierC2,Ctype3,TierC3,Ctype4,TierC4,Ctype5,TierC5,Ctype6,TierC6,Ctype7,TierC7,Ctype8,TierC8
0,EUW1_4624679581,17,26,5,10.10,ma1ETX3dYXg4czhFaygJDN5CrHc0xuxpkX5vTcJvNV1eT53Tn3q1NoqYIsmrSBBvoXL2-sW37h0EUg,33,7,1775.099609375,Infiltrator,2,MechPilot,1,Set3_Sorcerer,1,-,-,-,-,-,-,-,-,-,-
0,EUW1_4624679581,17,26,5,10.10,MQvp6_GJH_jIWSO9gkRt4ug7MewLZyRmScbwF579Wz7cIRa6L_VRs1CdEpiylZ24hglGAgrVM-CWFQ,40,1,2105.2470703125,Blaster,1,Demolitionist,1,Mercenary,1,Rebel,2,Set3_Mystic,1,Starship,1,-,-,-,-
0,EUW1_4624679581,17,26,5,10.10,3l0_HFnwc9guYCujpnJKtlHPxFoqizPRcj__kGpghBf0Pv2ApWHDlHdXysKw2uU0FwYl42Ge8ONG3A,33,6,1775.737060546875,Chrono,1,Set3_Blademaster,1,Set3_Celestial,1,Set3_Mystic,1,Valkyrie,1,Vanguard,1,-,-,-,-
0,EUW1_4624679581,17,26,5,10.10,z_VsfJllpuHxSDd21g_ET-e8Tu3qFNZOdjDtFZbcf8Z8tTEB_8fdLsokSBemBiYlYci1w67ltJl1SQ,34,5,1831.27734375,Blaster,1,Chrono,1,Mercenary,1,Set3_Brawler,2,-,-,-,-,-,-,-,-
0,EUW1_4624679581,17,26,5,10.10,VkOsMpxtTKPrdM2jult-JqYwJwa55e39csT1W-gE1ARRcp8O3FkGIIjynim1vGHwZH93tDX_lt89dQ,35,4,1886.3782958984375,Blaster,2,Chrono,1,Mercenary,1,Set3_Brawler,2,-,-,-,-,-,-,-,-
0,EUW1_4624679581,17,26,5,10.10,Ca3_UAiVOBK6GO1uu31u5vhgqP8wBLWGKp4opEJeuTKtgMjdqoDY5WBnMumkn5VqAp1DVEd1c9C6jA,27,8,1440.00048828125,Blaster,1,Set3_Brawler,1,Vanguard,1,-,-,-,-,-,-,-,-,-,-
0,EUW1_4624679581,17,26,5,10.10,a4aJaJ2iCdiSUP-DhlySZZDoFXcUmUaHy1j8Admv5YzdTs_wlWDUXIWBJqDKUbCiJnxBgBAlY9M_TQ,35,3,1886.3782958984375,Chrono,1,ManaReaver,1,Set3_Blademaster,1,Set3_Celestial,1,Valkyrie,1,Vanguard,1,-,-,-,-
0,EUW1_4624674218,16,26,5,10.10,a2xV_wU1uzgyv-ymNWu5VPnV89cEFSAO3TK_du4goUkSbgmXmmSzsCXZXOSdXN9sw71UZL2Eu74yfA,26,8,1406.1763916015625,Chrono,1,Infiltrator,1,Set3_Brawler,2,-,-,-,-,-,-,-,-,-,-
0,EUW1_4624674218,16,26,5,10.10,_Gr42RDPvQjB23l4ighhYWGyRw93e5Etbg7hSD-IpNkjmPbkw-s8PlIlM_R_T4OBuRjU2Tn7CAqc-g,38,2,2058.90966796875,Chrono,1,Protector,1,Set3_Blademaster,1,Set3_Celestial,2,Set3_Mystic,1,Sniper,1,-,-,-,-
0,EUW1_4624674218,16,26,5,10.10,eP9h-9ylezgK58NlzRzwdMaJO0s5XBV2qo8zMWldQm9SG2hyUd0XvuWMqjUEththjYWq5IZaMDEacg,37,3,2002.66259765625,Blaster,2,Chrono,1,Mercenary,1,Set3_Brawler,2,Valkyrie,1,-,-,-,-,-,-
0,EUW1_4624674218,16,26,5,10.10,MQvp6_GJH_jIWSO9gkRt4ug7MewLZyRmScbwF579Wz7cIRa6L_VRs1CdEpiylZ24hglGAgrVM-CWFQ,31,6,1685.1895751953125,Chrono,1,Infiltrator,1,ManaReaver,1,Set3_Blademaster,1,Set3_Celestial,1,Set3_Mystic,1,Valkyrie,1,-,-
0,EUW1_4624674218,16,26,5,10.10,owz99FaQKsfl0Yczq1ZNq2zAi0yy_cmGZ8AMp4HPSAy3gw73pqIrjr9QI9Hk9aQGzx0FR-zpoWqTzA,28,7,1532.6319580078125,Infiltrator,2,MechPilot,1,Set3_Sorcerer,1,Valkyrie,1,-,-,-,-,-,-,-,-
0,EUW1_4624674218,16,26,5,10.10,gd8wRUJVIjRGOKwCalUk-vYJ3Vilb5XzAg9fQM3WQQAhrXMcRbj2FQyzgzcc0YLFSxEDyyr1_2Pjcw,38,1,2058.90966796875,Blaster,2,Chrono,1,Demolitionist,1,Mercenary,1,Rebel,1,Set3_Brawler,1,SpacePirate,1,-,-
0,EUW1_4624674218,16,26,5,10.10,HBjSTZwrQLqaGhPvZ3wkKShS0MmgiCFvB-tAbi4VzBrPGBmzI15tYUpahI2uUkPUGZC3RDYwAbaI3g,31,5,1690.5406494140625,Chrono,1,ManaReaver,1,Set3_Celestial,1,Set3_Mystic,1,Sniper,1,Vanguard,1,-,-,-,-
0,EUW1_4624674218,16,26,5,10.10,N0sSGfAvZ69cBVM2W-ms2tsszL8vwVeiCOE44sbOiuve1NgHA6lwNAZkfLbu5tX3Qr5XMd9RQqy2Qw,35,4,1920.441650390625,Chrono,1,Set3_Brawler,2,Set3_Sorcerer,1,Set3_Void,1,-,-,-,-,-,-,-,-
0,EUW1_4624578791,16,26,5,10.10,Joc0HuDKrcc139GhgA4JcraPPXLOIR7aRExG6p8JBXi2OEY-7ByNiNhiSFBfyCJQ8JUx5a2f8YwOXg,28,8,1484.1138916015625,Chrono,1,Protector,1,Set3_Blademaster,1,Set3_Celestial,1,-,-,-,-,-,-,-,-
0,EUW1_4624578791,16,26,5,10.10,lkd9XYPdD_OgvJGSGlkxcbtPttQYqE6HY2scbt-_HunkHpmllM8lYquBpc0yKYvrt2PpKq-orraAAA,38,3,1995.850830078125,Chrono,1,Infiltrator,1,Set3_Brawler,2,Set3_Sorcerer,1,Set3_Void,1,-,-,-,-,-,-
0,EUW1_4624578791,16,26,5,10.10,5mf7q3LcDnjbIgUsT8y6ogdPzZqxEaE12k_eMBIsaPQBVkIcAmnNHkavK4PFlVEgg_-cLhZGmrcqbA,38,1,1997.372314453125,Blaster,2,Chrono,1,Mercenary,1,Rebel,1,Set3_Brawler,2,Valkyrie,1,-,-,-,-
0,EUW1_4624578791,16,26,5,10.10,uCbnp_nF8dLZkI-_GOF0v0gKfRHaz-mTPcoHMsckEZlu7-tG6pTHuwUPtvAJrzjV2oXnu--ij3L6pg,31,6,1652.4853515625,Chrono,1,Cybernetic,2,Infiltrator,1,ManaReaver,1,Set3_Blademaster,1,-,-,-,-,-,-
0,EUW1_4624578791,16,26,5,10.10,3ZG152qE4fVjXcyC8kLolDF_hgAZ7aWAfzIMhhnsUlaaAGcrY01pYOb-nL1zRUiKYF6ojOTb1gTiWw,38,2,1997.372314453125,Blaster,2,Chrono,1,Demolitionist,1,Mercenary,1,Rebel,1,Set3_Brawler,1,SpacePirate,1,Starship,1
0,EUW1_4624578791,16,26,5,10.10,MQvp6_GJH_jIWSO9gkRt4ug7MewLZyRmScbwF579Wz7cIRa6L_VRs1CdEpiylZ24hglGAgrVM-CWFQ,37,4,1945.7237548828125,Chrono,1,ManaReaver,1,Mercenary,1,Set3_Blademaster,1,Set3_Celestial,1,Set3_Mystic,1,Valkyrie,1,Vanguard,1
0,EUW1_4624578791,16,26,5,10.10,N0sSGfAvZ69cBVM2W-ms2tsszL8vwVeiCOE44sbOiuve1NgHA6lwNAZkfLbu5tX3Qr5XMd9RQqy2Qw,34,5,1807.55419921875,Chrono,1,Set3_Sorcerer,3,StarGuardian,1,Vanguard,1,-,-,-,-,-,-,-,-
0,EUW1_4624578791,16,26,5,10.10,f5hvjJdZmncYnJh1TfpQGmiNkvdJAp_dOEximZK4oRI1TK_laVQoA8aHh-clyMe0FDMmlewzVDTjkw,30,7,1595.994140625,Chrono,1,ManaReaver,1,Protector,1,Set3_Blademaster,1,Set3_Celestial,2,-,-,-,-,-,-
0,EUW1_4624553073,15,26,5,10.10,MQvp6_GJH_jIWSO9gkRt4ug7MewLZyRmScbwF579Wz7cIRa6L_VRs1CdEpiylZ24hglGAgrVM-CWFQ,38,1,2071.299560546875,Chrono,1,ManaReaver,1,Protector,1,Set3_Blademaster,1,Set3_Celestial,2,Set3_Mystic,1,-,-,-,-
0,EUW1_4624553073,15,26,5,10.10,Ca3_UAiVOBK6GO1uu31u5vhgqP8wBLWGKp4opEJeuTKtgMjdqoDY5WBnMumkn5VqAp1DVEd1c9C6jA,34,5,1847.9384765625,Blaster,2,Chrono,1,Mercenary,1,Rebel,1,Set3_Brawler,2,-,-,-,-,-,-
0,EUW1_4624553073,15,26,5,10.10,kyFn1HKU1kzVXlA198WVNhUXkqBgtvZ6yqnTwQ_4ph12enmuh44Nx41BE1KTPm_-lwlMJ4e5DUj0xw,37,3,2014.962646484375,Chrono,1,ManaReaver,1,Mercenary,1,Set3_Blademaster,1,Set3_Celestial,1,Set3_Mystic,1,Valkyrie,1,Vanguard,1
0,EUW1_4624553073,15,26,5,10.10,FF2icBt0TOP9H3Iz-BPbdBWstGbMYchPLwOjj9b7E7gv1onsRNUiyry1h0giLS-VgeidO9efbawsdQ,33,7,1787.1092529296875,Blaster,1,Chrono,1,Demolitionist,1,Rebel,2,Set3_Brawler,1,-,-,-,-,-,-
0,EUW1_4624553073,15,26,5,10.10,yL5MFR4MA-Fo6cOIUQg7lFjToSbDFJ5LkNHXM-csv6mcONlVgdoKf6mjcif8-mjeQvhqi0xfcTtDzQ,33,6,1792.360107421875,Blaster,1,Demolitionist,1,Mercenary,1,Rebel,2,-,-,-,-,-,-,-,-
0,EUW1_4624553073,15,26,5,10.10,1nUxGimahYK-YLhKoGQiOaPuwS9aI1noFEnP_rpgr2z5nKXDs848d38h1diGy1M1NCCfroDFOOvazg,37,4,1998.806640625,Chrono,1,ManaReaver,1,Protector,1,Set3_Blademaster,1,Set3_Celestial,2,-,-,-,-,-,-
0,EUW1_4624553073,15,26,5,10.10,nY6-u3AUEro0fYJdzLSuwFz2Z2jauYYa7fZxyAl6V3vI25RPExZgREuLyEcAx-xPcXUH9sSU-qzKew,38,2,2071.299560546875,Chrono,1,Infiltrator,1,Set3_Brawler,2,Set3_Sorcerer,1,Set3_Void,1,-,-,-,-,-,-
0,EUW1_4624553073,15,26,5,10.10,Sv0vd31yrPExNlyoWZkui4QHgzj4jSj7aEpyRulgqMRK9B6oIgO9OrCtezBZU3Py9-nU6V2lA3Kc6Q,33,8,1785.0487060546875,Blaster,2,Chrono,1,Demolitionist,1,Mercenary,1,Set3_Brawler,2,SpacePirate,1,-,-,-,-
0,EUW1_4624487481,15,26,5,10.10,Q20jGFewIDfYWU8CDhTPBU_iL8YXSakWPVaZTCI3wGeE7ijlQ-6lC3VDvqrvr_qcyGCjbqICLps6ug,30,7,1679.70458984375,Demolitionist,1,Mercenary,1,Set3_Celestial,1,Set3_Mystic,1,SpacePirate,1,Valkyrie,1,Vanguard,1,-,-
0,EUW1_4624487481,15,26,5,10.10,N0P2HIQs2rJSDMFU8IY_m4PzDkNXAnO_7EhbQoMSVxPdyBNwh5X9mQDvff8EfUt8nQeDV7iT7qD1lQ,34,3,1900.0396728515625,Demolitionist,1,Infiltrator,2,MechPilot,1,Set3_Sorcerer,1,Valkyrie,1,-,-,-,-,-,-
0,EUW1_4624487481,15,26,5,10.10,In_Uvtl2PXXHdOeGq5oxoca2znAr1CiZlC44lhM6nYvGCV_C0lDDz1_b7JTE2UWwELCs1mcVpJLtPQ,33,5,1835.5106201171875,Chrono,1,DarkStar,1,ManaReaver,1,Set3_Celestial,1,Set3_Mystic,1,Sniper,1,Vanguard,1,-,-
0,EUW1_4624487481,15,26,5,10.10,DCv9zL-1t9u_ACvpP5bURbRP98OP3lUY1JLVfE8Po13Cnys0ZFZkkwp6SqKk4rHm9yfGm6g3duJyhQ,28,8,1571.31494140625,Chrono,1,Set3_Brawler,2,Set3_Sorcerer,1,Set3_Void,1,-,-,-,-,-,-,-,-
0,EUW1_4624487481,15,26,5,10.10,yJN3-tIH4LLu3XAcvbZMQgzlhiw4YMpcDx0QFd1RIYfKOZoAmGh6HCsmaqMSS4rLYOY1XoueYIzqDg,34,4,1898.076171875,Chrono,1,ManaReaver,1,Protector,1,Set3_Blademaster,1,Set3_Celestial,2,Sniper,1,-,-,-,-
0,EUW1_4624487481,15,26,5,10.10,eP9h-9ylezgK58NlzRzwdMaJO0s5XBV2qo8zMWldQm9SG2hyUd0XvuWMqjUEththjYWq5IZaMDEacg,31,6,1737.3775634765625,Chrono,1,Protector,1,Set3_Blademaster,1,Set3_Celestial,2,-,-,-,-,-,-,-,-
0,EUW1_4624487481,15,26,5,10.10,MQvp6_GJH_jIWSO9gkRt4ug7MewLZyRmScbwF579Wz7cIRa6L_VRs1CdEpiylZ24hglGAgrVM-CWFQ,38,1,2037.0496826171875,Blaster,1,Demolitionist,1,Mercenary,1,Rebel,2,Starship,1,-,-,-,-,-,-
0,EUW1_4624487481,15,26,5,10.10,Sq21BJLQh4ohcsG4jMemuD5mo2rxqvwtGNyl7Bq5qK-UKS1JAFoBsKHmxvgMkqYlJmvBmIOyAhoCPA,38,2,2037.0496826171875,Blaster,1,Chrono,1,ManaReaver,1,Mercenary,1,Set3_Blademaster,1,Set3_Celestial,1,Set3_Mystic,1,Valkyrie,1
0,EUW1_4623001814,20,25,5,10.10,90QbxNqst49_yw1JCrTmSN6hlcyIpHNLE3n14AGrF3_yx7QHryRQtWCPyCrYY4WwvcXDr_cC3sq8MA,41,1,2294.165283203125,Chrono,1,Demolitionist,1,ManaReaver,1,Mercenary,1,Set3_Blademaster,1,Set3_Celestial,1,Valkyrie,1,-,-
0,EUW1_4623001814,20,25,5,10.10,LEjrezqykMlD7d4D0wE16OVlr5tZ0gI4qJFRHoweAPqAnifpCBSmrH1qdhkTew6hKzb001eX4EufRw,30,7,1719.08056640625,Blaster,1,Rebel,2,-,-,-,-,-,-,-,-,-,-,-,-
0,EUW1_4623001814,20,25,5,10.10,vO9MqSDIhoE_VWj98QnLL-D48B0MiCuHSUCRF-ojG8DxN2nHY_0V0vNPZAXqAuez83TccZ36OrstaA,38,4,2134.488525390625,Blaster,2,Chrono,1,Mercenary,1,Rebel,1,Set3_Brawler,2,Starship,1,-,-,-,-
0,EUW1_4623001814,20,25,5,10.10,E1hVqZVJbBohEbnrAQeccjH8KQdtWTLnASWcsVPxNZe5zsSzVvuznjZbP85xUck4R-b9Mg1IfKb82A,41,2,2294.165283203125,Chrono,1,Infiltrator,1,Set3_Brawler,1,Set3_Celestial,1,Set3_Mystic,1,Set3_Sorcerer,1,Set3_Void,1,-,-
0,EUW1_4623001814,20,25,5,10.10,bRkTP7P-1kklcZOB6zQf7nLX-HeEW53uRmB6FcrDyGJTcunxWCRqWWjyf3vrGrfWz5j8ItXEzqVc0w,23,8,1304.43115234375,Chrono,1,Set3_Blademaster,1,Set3_Celestial,1,-,-,-,-,-,-,-,-,-,-
0,EUW1_4623001814,20,25,5,10.10,MQvp6_GJH_jIWSO9gkRt4ug7MewLZyRmScbwF579Wz7cIRa6L_VRs1CdEpiylZ24hglGAgrVM-CWFQ,40,3,2233.078857421875,Blaster,1,Chrono,1,Mercenary,1,Rebel,1,Set3_Brawler,2,Set3_Mystic,1,-,-,-,-
0,EUW1_4623001814,20,25,5,10.10,FF2icBt0TOP9H3Iz-BPbdBWstGbMYchPLwOjj9b7E7gv1onsRNUiyry1h0giLS-VgeidO9efbawsdQ,34,5,1939.2823486328125,Demolitionist,1,Infiltrator,2,MechPilot,1,-,-,-,-,-,-,-,-,-,-
0,EUW1_4623001814,20,25,5,10.10,FCHtogPVznZxuAlIvPopBhrLM7zdeWzWeS3ks8fVQhmRRRjDtlnlO1iyg0G4bMlt-dIxtYqq6XuLXA,30,6,1724.3355712890625,Blaster,1,Chrono,1,Demolitionist,1,Mercenary,1,Rebel,1,Set3_Brawler,2,-,-,-,-
0,EUW1_4622952964,19,25,5,10.10,1Ft-QTEelPYE3ACq9cCvUXBxzkkUl8BVgtXr_0TFZnGGkeF5SHn8PdeUDqFd5Upkwcxr0_BQWSlxDw,34,4,1942.6297607421875,Chrono,1,Demolitionist,1,Infiltrator,1,Mercenary,1,Set3_Brawler,1,Set3_Sorcerer,1,Set3_Void,1,-,-
0,EUW1_4622952964,19,25,5,10.10,CWhCsYFwW0O2bOveA6MFz2FF9mt6bQty4UnZfeyF03vTYbMpVazBr8uFWeBlG_T2MgFSJzszmVYODQ,40,2,2260.99560546875,Chrono,1,ManaReaver,1,Mercenary,1,Set3_Blademaster,1,Set3_Celestial,1,Set3_Mystic,1,Valkyrie,1,-,-
0,EUW1_4622952964,19,25,5,10.10,OHGGsJiXLaY-Ld_MCw2wTKs0SoCwkt7pW9bjrlnycURF9rHTKyEKQYlD9FmKKEGVYuxwt4-kAUu0MQ,33,5,1885.75927734375,Blaster,1,Mercenary,1,Set3_Brawler,2,Set3_Celestial,1,-,-,-,-,-,-,-,-
0,EUW1_4622952964,19,25,5,10.10,MQvp6_GJH_jIWSO9gkRt4ug7MewLZyRmScbwF579Wz7cIRa6L_VRs1CdEpiylZ24hglGAgrVM-CWFQ,38,3,2167.20947265625,Chrono,1,ManaReaver,1,Set3_Brawler,1,Set3_Celestial,1,Set3_Mystic,1,Sniper,1,-,-,-,-
0,EUW1_4622952964,19,25,5,10.10,9b5PanJtL7LisggwKYmUUNIe1Uy0zRm9HwyCMMLTBPLX46LL1D3Ym2S_bLIDuULr4-dfEIdm2fDBhw,28,8,1606.6478271484375,Chrono,1,Protector,1,Set3_Blademaster,1,Set3_Celestial,1,-,-,-,-,-,-,-,-
0,EUW1_4622952964,19,25,5,10.10,YMaxBk_oc1r17xqOoQNRHj8UMSFBWfqEzWcsdzCyJ95yDEfytfRthQAzm12mf0UJeH2feuu_NKke4A,30,7,1704.490966796875,Chrono,1,Set3_Sorcerer,3,StarGuardian,1,Vanguard,1,-,-,-,-,-,-,-,-
0,EUW1_4622952964,19,25,5,10.10,0qHfIRWgJVsV0xMxX7wb1Hdxk2dmWGg7X1LalSz01_tvvN5I3pDAFYoNjdp2YtmPrjWIg4d-heKqbg,40,1,2260.99560546875,Demolitionist,1,Infiltrator,2,MechPilot,1,Mercenary,1,Set3_Sorcerer,1,Valkyrie,1,-,-,-,-
0,EUW1_4622952964,19,25,5,10.10,ghEQzDl_PP1eKyFyqJElXLPqH0R0jZWu5DXJcYzZfrVJtByyAwHOr86IJ2Iqn3EfY8c1-PagL_HEyg,31,6,1786.27197265625,DarkStar,1,Set3_Celestial,1,Set3_Mystic,1,Sniper,1,Vanguard,1,-,-,-,-,-,-
0,EUW1_4622807909,18,25,5,10.10,YNnKSpAstLRbxHYVFJEGAmgHLFc5tntc7STTRyPEU9rF5Po8P6eWMuqi7C3oLV9p-PkrO34_o0leNQ,34,5,1889.3641357421875,Blaster,1,Demolitionist,1,Mercenary,1,Rebel,2,-,-,-,-,-,-,-,-
0,EUW1_4622807909,18,25,5,10.10,FF2icBt0TOP9H3Iz-BPbdBWstGbMYchPLwOjj9b7E7gv1onsRNUiyry1h0giLS-VgeidO9efbawsdQ,33,7,1831.4271240234375,Blaster,1,Chrono,1,Rebel,1,Set3_Brawler,2,Vanguard,1,-,-,-,-,-,-
0,EUW1_4622807909,18,25,5,10.10,MQvp6_GJH_jIWSO9gkRt4ug7MewLZyRmScbwF579Wz7cIRa6L_VRs1CdEpiylZ24hglGAgrVM-CWFQ,35,4,1957.843017578125,Blaster,1,Chrono,1,Demolitionist,1,Mercenary,1,Rebel,1,Set3_Brawler,1,Starship,1,-,-
0,EUW1_4622807909,18,25,5,10.10,1Ft-QTEelPYE3ACq9cCvUXBxzkkUl8BVgtXr_0TFZnGGkeF5SHn8PdeUDqFd5Upkwcxr0_BQWSlxDw,33,8,1831.0347900390625,Chrono,1,Infiltrator,1,Set3_Brawler,2,Set3_Sorcerer,1,Set3_Void,1,-,-,-,-,-,-
0,EUW1_4622807909,18,25,5,10.10,LA6ZLVgoWnQ6ma-PO8WoUTTn_zcueMCCsnDsqKSE6qqdCmxtbyrxLkeUmczT9cjnUClpPy3O1dhXJg,37,3,2050.81689453125,Set3_Sorcerer,3,StarGuardian,1,Vanguard,1,-,-,-,-,-,-,-,-,-,-
0,EUW1_4622807909,18,25,5,10.10,qpE64pPO9gNNGsl9GsjeQO5LsIWj1tyKRmQMpm32MJNE3bPjAL4X_x2AqCP4zOZXelVZCvSWpz6qLw,38,1,2103.4169921875,Chrono,1,DarkStar,1,ManaReaver,1,Set3_Celestial,1,Set3_Sorcerer,1,Sniper,1,Vanguard,1,-,-
0,EUW1_4622807909,18,25,5,10.10,YAAog1Qdgw3H5-bBedecWwtBC2j-cSfRAJwYtHqM2Pi7Gtsz4SZhPRy2gJtXT3QsKgxBrRA79-EbJw,38,2,2103.4169921875,Chrono,1,Protector,1,Set3_Blademaster,1,Set3_Celestial,1,Set3_Mystic,1,-,-,-,-,-,-
0,EUW1_4622807909,18,25,5,10.10,YMaxBk_oc1r17xqOoQNRHj8UMSFBWfqEzWcsdzCyJ95yDEfytfRthQAzm12mf0UJeH2feuu_NKke4A,34,6,1884.5574951171875,Chrono,1,Cybernetic,1,ManaReaver,1,Mercenary,1,Set3_Blademaster,1,Set3_Celestial,1,Valkyrie,1,Vanguard,1
0,EUW1_4622537935,16,25,5,10.10,bqz739zLil36rOs5-k0jqMwDaaq9oJI7m7q8bFviBOyeunjpaRUdRthp2DhdYeTLXAXv-xfeZurF9Q,30,6,1652.5802001953125,Blaster,1,Cybernetic,1,Mercenary,1,Set3_Blademaster,1,Set3_Brawler,1,Valkyrie,1,-,-,-,-
0,EUW1_4622537935,16,25,5,10.10,pAdTFgwPcpdz-807GTuyQoyO3xsSrjKnWJAF6eo4xV9rCfAjg5SMPGAsR5CGvb9sOlScDpOkrHH9wQ,33,5,1829.620849609375,Blaster,1,Mercenary,1,Rebel,2,Starship,1,-,-,-,-,-,-,-,-
0,EUW1_4622537935,16,25,5,10.10,I29Zll1mBRn6tZ8lNiPSwBhh5ySUTJPzlV8ndsNbGXARWvuWhoaOYggRlAupHHol2K6T_duzr-RS6w,40,2,2208.33447265625,Chrono,1,Demolitionist,1,ManaReaver,1,Mercenary,1,Protector,1,Set3_Celestial,2,SpacePirate,1,Vanguard,1
0,EUW1_4622537935,16,25,5,10.10,CYDWS30Prt6DvlBDiuOdYV3AgjcHffBCDPC5lFO26tWhmZXxRhLWuPerC9ThCHTgS6I_BwFZQ4LE_w,33,4,1834.37841796875,Infiltrator,2,MechPilot,1,Set3_Sorcerer,1,Valkyrie,1,-,-,-,-,-,-,-,-
0,EUW1_4622537935,16,25,5,10.10,Gjngh8TE4XzbPJInAzk-m3GQ3V6lB-4WzIsxE0irpkrDugyPMvx1l-bS-JulTNHKDswbWfYI__NL2Q,34,3,1898.710205078125,Chrono,1,Rebel,2,Set3_Blademaster,1,Set3_Brawler,1,Set3_Mystic,1,-,-,-,-,-,-
0,EUW1_4622537935,16,25,5,10.10,9b5PanJtL7LisggwKYmUUNIe1Uy0zRm9HwyCMMLTBPLX46LL1D3Ym2S_bLIDuULr4-dfEIdm2fDBhw,27,8,1492.0887451171875,Chrono,1,Infiltrator,1,Set3_Brawler,1,Set3_Sorcerer,1,Set3_Void,1,-,-,-,-,-,-
0,EUW1_4622537935,16,25,5,10.10,lgnWbT3M2arYV6EGDaF9RKn9E7Tmxi1hikSTx1NYDCsw7eXIIo045_YuETB1qwpmfxs0FxKgdsSDuQ,28,7,1555.209716796875,Chrono,1,Set3_Celestial,1,Set3_Mystic,1,Sniper,1,Vanguard,1,-,-,-,-,-,-
0,EUW1_4622537935,16,25,5,10.10,MQvp6_GJH_jIWSO9gkRt4ug7MewLZyRmScbwF579Wz7cIRa6L_VRs1CdEpiylZ24hglGAgrVM-CWFQ,40,1,2208.33447265625,Chrono,1,ManaReaver,1,Set3_Blademaster,1,Set3_Celestial,2,Set3_Mystic,1,-,-,-,-,-,-
0,EUW1_4622531737,15,25,5,10.10,AVpTa9L10TCwouw23Q4K3Xk99oZaa9c31Dfgl_XMkN9Fl4v-qkRJlK82tY9tkJT5xorNjhVi6LAy3Q,33,7,1792.4029541015625,Demolitionist,1,Infiltrator,2,MechPilot,1,Set3_Sorcerer,1,Valkyrie,1,-,-,-,-,-,-
0,EUW1_4622531737,15,25,5,10.10,geXv0gg8xJPrmdwTvcARswQ9Zb4lc0nK0-Sa4P9r6lMb7hhgkXsYWpSTnDeFJly4_ezTPAbsTds34A,38,4,2062.90283203125,Blaster,1,Cybernetic,2,ManaReaver,1,Mercenary,1,Set3_Blademaster,1,Set3_Celestial,1,Valkyrie,1,-,-
0,EUW1_4622531737,15,25,5,10.10,ZAHkPOZEmWC2NwV5SiFKytcg0THWIDx1MyHQ2stc7HtKzmwue1NlgjYxoZ6WH9rwtdGJvPba6udAMw,30,8,1629.447265625,Chrono,1,Infiltrator,1,Set3_Brawler,1,Set3_Sorcerer,1,Set3_Void,1,-,-,-,-,-,-
0,EUW1_4622531737,15,25,5,10.10,vijXZFiFkNxaIyPm4HDF0Gl74GM1wcBwV_GF7uEAGKnes1QF5OQ8DYQbG9QmGfvDyGMy97bTkKFPlw,40,3,2154.07177734375,Chrono,1,ManaReaver,1,Set3_Blademaster,1,Set3_Celestial,2,Sniper,1,-,-,-,-,-,-
0,EUW1_4622531737,15,25,5,10.10,QG991Y2kQanNtNg0VvM3zqWDMcoT8OmjsTk8bqtO4UUxdkN0daN5p37WR9T6UMTKTddaSz-mawC06A,35,5,1916.082275390625,Demolitionist,1,Infiltrator,2,MechPilot,1,Set3_Sorcerer,1,Valkyrie,1,-,-,-,-,-,-
0,EUW1_4622531737,15,25,5,10.10,MQvp6_GJH_jIWSO9gkRt4ug7MewLZyRmScbwF579Wz7cIRa6L_VRs1CdEpiylZ24hglGAgrVM-CWFQ,41,1,2213.636474609375,Chrono,1,ManaReaver,1,Set3_Celestial,2,Set3_Mystic,1,Sniper,1,Vanguard,1,-,-,-,-
0,EUW1_4622531737,15,25,5,10.10,un6vbaHNRfu9SD6xplQM5DthGGOec7YiI3salTl03I_hq_EVc7hXOEV9an8qaPYoKGx0VFPnzCiuIg,35,6,1907.4798583984375,Blaster,1,Demolitionist,1,Mercenary,1,Rebel,2,Set3_Brawler,1,Set3_Mystic,1,-,-,-,-
0,EUW1_4622531737,15,25,5,10.10,Tv-ON3GzdPmC1TkS6FsCeeT5uuv55Nla6Y2vwM--n3lOgb7QfpK19BBEdzz13VwmkD96ax8EL8gk6g,41,2,2213.636474609375,Chrono,1,Protector,1,Set3_Blademaster,1,Set3_Celestial,2,Set3_Mystic,1,Sniper,1,-,-,-,-
0,EUW1_4630955437,19,29,5,10.11,4jy4QpgdmeqcSYNYewNpLkKQGhgfAaXG7d9qc-XHpFNRCFUlHXTEBy3FtWBQW21mkFYmwDE7-QmWzA,34,3,1912.034423828125,Chrono,1,Infiltrator,1,Set3_Brawler,2,Set3_Sorcerer,1,Set3_Void,1,-,-,-,-,-,-
0,EUW1_4630955437,19,29,5,10.11,G0D5NWNNNIci-hWPVLAT3PS1-9EiE8dQNOHpWxoTCzwJqq24q2_CTqQh2yEONFL_CjaZpb_t1nLaJw,27,7,1527.8468017578125,Chrono,1,Infiltrator,1,Set3_Brawler,1,-,-,-,-,-,-,-,-,-,-
0,EUW1_4630955437,19,29,5,10.11,ZL7hKZQwqQFaHDTOJx9KgYc8hOCWp18Uqna2je_LgaQVuzxDWFWoBC9SJh22e_Gf99qRBQui4GR9hg,38,2,2108.86865234375,Blaster,1,Chrono,1,DarkStar,1,ManaReaver,1,Mercenary,1,Set3_Blademaster,1,Set3_Celestial,1,Set3_Mystic,1
